Date,OPEN,HIGH,LOW,LAST_PRICE
42381.45833,0.7387,0.7395,0.7386,0.7393
42381.46181,0.7393,0.7395,0.739,0.7392
42381.46528,0.7392,0.7393,0.7389,0.7392
42381.46875,0.7392,0.7396,0.7392,0.7395
42381.47222,0.7395,0.7397,0.7394,0.7397
42381.47569,0.7397,0.7398,0.7394,0.7397
42381.47917,0.7397,0.7397,0.7383,0.7386
42381.48264,0.7386,0.7387,0.7384,0.7384
42381.48611,0.7384,0.7385,0.7379,0.7381
42381.48958,0.7381,0.7384,0.7379,0.738
42381.49306,0.738,0.7382,0.738,0.7382
42381.49653,0.7382,0.7391,0.7382,0.7388
42381.5,0.7388,0.7394,0.7388,0.7393
42381.50347,0.7393,0.7394,0.7392,0.7394
42381.50694,0.7394,0.7399,0.7393,0.7397
42381.51042,0.7397,0.7398,0.7391,0.7392
42381.51389,0.7392,0.7393,0.7388,0.7389
42381.51736,0.7389,0.739,0.7386,0.739
42381.52083,0.739,0.739,0.7387,0.7388
42381.52431,0.7388,0.7391,0.7387,0.739
42381.52778,0.739,0.7393,0.7389,0.7391
42381.53125,0.7391,0.7397,0.7391,0.7392
42381.53472,0.7392,0.7394,0.7389,0.7392
42381.53819,0.7392,0.7395,0.7391,0.7394
42381.54167,0.7394,0.7395,0.7389,0.7392
42381.54514,0.7392,0.7394,0.7391,0.7391
42381.54861,0.7391,0.7392,0.7389,0.739
42381.55208,0.739,0.7391,0.7389,0.7391
42381.55556,0.7391,0.7393,0.7391,0.7392
42381.55903,0.7392,0.7395,0.7391,0.7392
42381.5625,0.7392,0.7397,0.7392,0.7394
42381.56597,0.7394,0.7398,0.7394,0.7398
42381.56944,0.7398,0.7402,0.7398,0.74
42381.57292,0.74,0.74,0.7393,0.7396
42381.57639,0.7396,0.7396,0.7392,0.7395
42381.57986,0.7395,0.7395,0.7392,0.7393
42381.58333,0.7393,0.7396,0.7391,0.7396
42381.58681,0.7396,0.7397,0.7395,0.7397
42381.59028,0.7397,0.7399,0.7397,0.7397
42381.59375,0.7397,0.7397,0.7395,0.7396
42381.59722,0.7396,0.74,0.7396,0.7399
42381.60069,0.7399,0.7402,0.7399,0.7401
42381.60417,0.7401,0.7403,0.74,0.7402
42381.60764,0.7402,0.7404,0.7402,0.7403
42381.61111,0.7403,0.7403,0.7401,0.7403
42381.61458,0.7403,0.7403,0.7399,0.7399
42381.61806,0.7399,0.74,0.7398,0.7399
42381.62153,0.7399,0.7403,0.7399,0.7403
42381.625,0.7403,0.7405,0.7401,0.7404
42381.62847,0.7404,0.7405,0.7402,0.7403
42381.63194,0.7403,0.7406,0.7402,0.7405
42381.63542,0.7405,0.7407,0.7405,0.7407
42381.63889,0.7407,0.7408,0.7404,0.7406
42381.64236,0.7406,0.7408,0.7406,0.7408
42381.64583,0.7408,0.7408,0.7406,0.7407
42381.64931,0.7407,0.7407,0.7406,0.7407
42381.65278,0.7407,0.7407,0.7403,0.7403
42381.65625,0.7403,0.7405,0.7402,0.7404
42381.65972,0.7404,0.7406,0.7404,0.7405
42381.66319,0.7405,0.7408,0.7405,0.7408
42381.66667,0.7408,0.7412,0.7407,0.7411
42381.67014,0.7411,0.7412,0.741,0.7412
42381.67361,0.7412,0.7414,0.741,0.7411
42381.67708,0.7411,0.7412,0.7408,0.7412
42381.68056,0.7412,0.7414,0.741,0.7414
42381.68403,0.7414,0.7417,0.7411,0.7412
42381.6875,0.7412,0.7414,0.7412,0.7414
42381.69097,0.7414,0.7415,0.7411,0.7412
42381.69444,0.7412,0.7414,0.7412,0.7412
42381.69792,0.7412,0.7415,0.7411,0.7413
42381.70139,0.7413,0.7417,0.7413,0.7417
42381.70486,0.7417,0.7418,0.7416,0.7417
42381.70833,0.7417,0.742,0.7416,0.7418
42381.71181,0.7418,0.7418,0.7415,0.7416
42381.71528,0.7416,0.7416,0.7414,0.7414
42381.71875,0.7414,0.7415,0.7412,0.7413
42381.72222,0.7413,0.7418,0.7413,0.7418
42381.72569,0.7418,0.742,0.7414,0.7418
42381.72917,0.7418,0.7418,0.7415,0.7415
42381.73264,0.7415,0.7416,0.7414,0.7414
42381.73611,0.7414,0.7417,0.7411,0.7417
42381.73958,0.7417,0.7417,0.7411,0.7411
42381.74306,0.7411,0.7413,0.7411,0.7412
42381.74653,0.7412,0.7414,0.7411,0.7412
42381.75,0.7412,0.7413,0.7411,0.7412
42381.75347,0.7412,0.7413,0.7408,0.7413
42381.75694,0.7413,0.7414,0.741,0.741
42381.76042,0.741,0.7412,0.7409,0.741
42381.76389,0.741,0.7411,0.7407,0.7408
42381.76736,0.7408,0.7412,0.7408,0.7411
42381.77083,0.7411,0.7411,0.7408,0.7409
42381.77431,0.7409,0.7412,0.7408,0.741
42381.77778,0.741,0.7414,0.741,0.7413
42381.78125,0.7413,0.7413,0.7408,0.7409
42381.78472,0.7409,0.7409,0.7405,0.7407
42381.78819,0.7407,0.7408,0.7402,0.7403
42381.79167,0.7403,0.7406,0.7401,0.7404
42381.79514,0.7404,0.7404,0.7402,0.7402
42381.79861,0.7402,0.7403,0.7399,0.7402
42381.80208,0.7402,0.7404,0.7398,0.7399
42381.80556,0.7399,0.7399,0.7393,0.7394
42381.80903,0.7394,0.7396,0.7394,0.7396
42381.8125,0.7396,0.7398,0.7394,0.7396
42381.81597,0.7396,0.7399,0.7396,0.7398
42381.81944,0.7398,0.7399,0.7393,0.7393
42381.82292,0.7393,0.7399,0.7393,0.7397
42381.82639,0.7397,0.74,0.7394,0.7394
42381.82986,0.7394,0.7394,0.7387,0.7389
42381.83333,0.7389,0.7393,0.7387,0.7393
42381.83681,0.7393,0.7393,0.739,0.7392
42381.84028,0.7392,0.7399,0.7391,0.7399
42381.84375,0.7399,0.7403,0.7397,0.7402
42381.84722,0.7402,0.7403,0.7398,0.7401
42381.85069,0.7401,0.7401,0.7396,0.7396
42381.85417,0.7396,0.7397,0.7392,0.7393
42381.85764,0.7393,0.7393,0.739,0.7391
42381.86111,0.7391,0.7394,0.7391,0.7393
42381.86458,0.7393,0.7395,0.7392,0.7395
42381.86806,0.7395,0.7399,0.7395,0.7398
42381.87153,0.7398,0.7401,0.7396,0.7397
42381.875,0.7397,0.7398,0.7393,0.7394
42381.87847,0.7394,0.7395,0.7393,0.7394
42381.88194,0.7394,0.7395,0.7393,0.7395
42381.88542,0.7395,0.7398,0.7394,0.7395
42381.88889,0.7395,0.7395,0.7393,0.7394
42381.89236,0.7394,0.7396,0.7392,0.7394
42381.89583,0.7394,0.7395,0.7391,0.7391
42381.89931,0.7391,0.7392,0.7389,0.7392
42381.90278,0.7392,0.7392,0.7386,0.7386
42381.90625,0.7386,0.7386,0.7384,0.7385
42381.90972,0.7385,0.7387,0.7384,0.7387
42381.91319,0.7387,0.739,0.7386,0.7389
42381.91667,0.7389,0.7393,0.7388,0.7391
42381.92014,0.7391,0.7391,0.7385,0.7386
42381.92361,0.7386,0.7389,0.7386,0.7389
42381.92708,0.7389,0.7389,0.7386,0.7387
42381.93056,0.7387,0.7388,0.7386,0.7387
42381.93403,0.7387,0.7388,0.7385,0.7386
42381.9375,0.7386,0.7388,0.7385,0.7385
42381.94097,0.7385,0.7385,0.7383,0.7384
42381.94444,0.7384,0.7387,0.7384,0.7385
42381.94792,0.7385,0.7386,0.7382,0.7383
42381.95139,0.7383,0.7384,0.738,0.738
42381.95486,0.738,0.7382,0.7379,0.7381
42381.95833,0.7381,0.7383,0.7381,0.7382
42381.96181,0.7382,0.7388,0.7382,0.7386
42381.96528,0.7386,0.7387,0.7386,0.7387
42381.96875,0.7387,0.739,0.7386,0.7389
42381.97222,0.7389,0.7389,0.7387,0.7388
42381.97569,0.7388,0.739,0.7386,0.739
42381.97917,0.739,0.739,0.7387,0.7388
42381.98264,0.7388,0.7388,0.7385,0.7386
42381.98611,0.7386,0.7388,0.7386,0.7387
42381.98958,0.7387,0.7388,0.7385,0.7386
42381.99306,0.7386,0.7389,0.7384,0.7388
42381.99653,0.7388,0.7389,0.7379,0.7381
42412,0.7381,0.7388,0.738,0.7386
42412.00347,0.7386,0.739,0.7386,0.7386
42412.00694,0.7386,0.7392,0.7386,0.7391
42412.01042,0.7391,0.7392,0.739,0.7391
42412.01389,0.7391,0.7392,0.739,0.739
42412.01736,0.7389,0.7391,0.7384,0.7385
42412.02083,0.7385,0.7394,0.7385,0.7394
42412.02431,0.7394,0.7398,0.7393,0.7397
42412.02778,0.7397,0.74,0.7394,0.74
42412.03125,0.74,0.74,0.7397,0.7399
42412.03472,0.7399,0.74,0.7397,0.74
42412.03819,0.74,0.7401,0.7399,0.7399
42412.04167,0.7399,0.7402,0.7399,0.7402
42412.04514,0.7402,0.7402,0.7394,0.7395
42412.04861,0.7395,0.7395,0.7392,0.7393
42412.05208,0.7393,0.7396,0.7392,0.7395
42412.05556,0.7395,0.7395,0.7391,0.7392
42412.05903,0.7392,0.7392,0.7387,0.7387
42412.0625,0.7387,0.7392,0.7387,0.739
42412.06597,0.739,0.7391,0.7387,0.7388
42412.06944,0.7388,0.739,0.7386,0.7387
42412.07292,0.7387,0.7389,0.7384,0.7385
42412.07639,0.7385,0.7386,0.7375,0.7377
42412.07986,0.7377,0.7378,0.7375,0.7375
42412.08333,0.7375,0.7386,0.7371,0.7386
42412.08681,0.7386,0.7388,0.7382,0.7387
42412.09028,0.7387,0.7388,0.7384,0.7384
42412.09375,0.7384,0.7389,0.7383,0.7387
42412.09722,0.7387,0.7388,0.7384,0.7385
42412.10069,0.7385,0.7392,0.7384,0.7392
42412.10417,0.7392,0.7392,0.7388,0.7389
42412.10764,0.7389,0.7399,0.7389,0.7395
42412.11111,0.7395,0.7396,0.739,0.7392
42412.11458,0.7392,0.7397,0.7391,0.7396
42412.11806,0.7396,0.74,0.7395,0.7398
42412.12153,0.7398,0.7406,0.7398,0.7404
42412.125,0.7404,0.7405,0.7401,0.7403
42412.12847,0.7403,0.7409,0.7401,0.7408
42412.13194,0.7408,0.7408,0.7403,0.7403
42412.13542,0.7403,0.7411,0.7401,0.7411
42412.13889,0.7411,0.7412,0.7407,0.7411
42412.14236,0.7411,0.7411,0.7407,0.7407
42412.14583,0.7407,0.7411,0.7407,0.7411
42412.14931,0.7411,0.7412,0.7406,0.7408
42412.15278,0.7408,0.741,0.7406,0.7409
42412.15625,0.7409,0.741,0.7408,0.7409
42412.15972,0.7409,0.7411,0.7409,0.741
42412.16319,0.741,0.7411,0.7409,0.7411
42412.16667,0.7411,0.7413,0.741,0.7412
42412.17014,0.7412,0.7412,0.7408,0.7408
42412.17361,0.7408,0.7408,0.7406,0.7407
42412.17708,0.7407,0.7408,0.7405,0.7405
42412.18056,0.7405,0.7406,0.7402,0.7402
42412.18403,0.7402,0.7403,0.7398,0.7401
42412.1875,0.7401,0.7404,0.7401,0.7403
42412.19097,0.7403,0.7405,0.74,0.74
42412.19444,0.74,0.74,0.7395,0.7396
42412.19792,0.7396,0.7399,0.7396,0.7398
42412.20139,0.7398,0.74,0.7396,0.74
42412.20486,0.74,0.7401,0.7398,0.74
42412.20833,0.74,0.7402,0.7397,0.7401
42412.21181,0.7401,0.7402,0.7398,0.74
42412,0.74,0.7402,0.7398,0.7401
42412.21875,0.7401,0.7401,0.7397,0.7398
42412.22222,0.7398,0.74,0.7397,0.74
42412.22569,0.74,0.7401,0.74,0.7401
42412.22917,0.7401,0.7403,0.7401,0.7403
42412.23264,0.7403,0.7403,0.7402,0.7402
42412.23611,0.7402,0.7403,0.7402,0.7402
42412.23958,0.7402,0.7404,0.7402,0.7404
42412.24306,0.7404,0.7405,0.7404,0.7405
42412.24653,0.7405,0.7411,0.7405,0.7409
42412.25,0.7409,0.7411,0.7406,0.7411
42412.25347,0.7411,0.7413,0.7411,0.7412
42412.25694,0.7412,0.7413,0.7408,0.7412
42412.26042,0.7412,0.7415,0.7411,0.7414
42412.26389,0.7414,0.7417,0.7413,0.7416
42412.26736,0.7416,0.742,0.7416,0.742
42412.27083,0.742,0.742,0.7417,0.7417
42412.27431,0.7417,0.7418,0.7416,0.7417
42412.27778,0.7417,0.7418,0.7414,0.7415
42412.28125,0.7415,0.7415,0.7413,0.7415
42412.28472,0.7415,0.7415,0.7412,0.7413
42412.28819,0.7413,0.7415,0.7413,0.7413
42412.29167,0.7413,0.7414,0.7412,0.7413
42412.29514,0.7413,0.7415,0.7413,0.7415
42412.29861,0.7415,0.7415,0.7414,0.7415
42412.30208,0.7415,0.7415,0.7413,0.7414
42412.30556,0.7414,0.7414,0.7412,0.7413
42412.30903,0.7413,0.7414,0.7413,0.7414
42412.3125,0.7414,0.7416,0.7414,0.7416
42412.31597,0.7416,0.7416,0.7415,0.7416
42412.31944,0.7416,0.7416,0.7414,0.7414
42412.32292,0.7414,0.7414,0.7414,0.7414
42412.32639,0.7414,0.7417,0.7414,0.7417
42412.32986,0.7417,0.7419,0.7416,0.7418
42412.33333,0.7419,0.7422,0.7418,0.742
42412.33681,0.742,0.7421,0.7417,0.7418
42412.34028,0.7418,0.7418,0.7416,0.7416
42412.34375,0.7416,0.7417,0.7416,0.7416
42412.34722,0.7416,0.7416,0.7415,0.7416
42412.35069,0.7416,0.7416,0.7413,0.7414
42412.35417,0.7414,0.7417,0.7414,0.7417
42412.35764,0.7417,0.7417,0.7416,0.7416
42412.36111,0.7416,0.7416,0.7414,0.7414
42412.36458,0.7414,0.7415,0.7414,0.7415
42412.36806,0.7415,0.7415,0.7413,0.7414
42412.37153,0.7414,0.7415,0.7414,0.7415
42412.375,0.7415,0.7416,0.7414,0.7415
42412.37847,0.7415,0.7416,0.7414,0.7414
42412.38194,0.7414,0.7415,0.7414,0.7414
42412.38542,0.7414,0.7415,0.7413,0.7413
42412.38889,0.7413,0.7415,0.7413,0.7415
42412.39236,0.7415,0.7415,0.7414,0.7414
42412.39583,0.7414,0.7414,0.7413,0.7414
42412.39931,0.7414,0.7415,0.7414,0.7415
42412.40278,0.7415,0.7415,0.7414,0.7414
42412.40625,0.7414,0.7415,0.7413,0.7415
42412.40972,0.7415,0.7419,0.7415,0.7417
42412.41319,0.7417,0.7418,0.7415,0.7415
42412.41667,0.7415,0.7416,0.7414,0.7415
42412.42014,0.7415,0.7417,0.7415,0.7415
42412.42361,0.7415,0.7419,0.7415,0.7418
42412.42708,0.7418,0.742,0.7418,0.742
42412.43056,0.742,0.7422,0.742,0.7421
42412.43403,0.7421,0.7422,0.742,0.742
42412.4375,0.742,0.7422,0.742,0.7422
42412.44097,0.7422,0.7424,0.7421,0.7423
42412.44444,0.7423,0.7424,0.7419,0.7422
42412.44792,0.7422,0.7423,0.7421,0.7421
42412.45139,0.7421,0.7422,0.742,0.7421
42412.45486,0.7421,0.7423,0.742,0.7421
42412.45833,0.7421,0.7424,0.7421,0.7421
42412.46181,0.7421,0.7426,0.7421,0.7425
42412.46528,0.7425,0.7427,0.7423,0.7424
42412.46875,0.7424,0.7426,0.7424,0.7426
42412.47222,0.7426,0.7426,0.7424,0.7425
42412.47569,0.7425,0.7426,0.7421,0.7421
42412.47917,0.7421,0.743,0.7421,0.7426
42412.48264,0.7426,0.743,0.7425,0.7429
42412.48611,0.743,0.743,0.7427,0.7428
42412.48958,0.7428,0.7429,0.7426,0.7429
42412.49306,0.7429,0.7429,0.7427,0.7428
42412.49653,0.7428,0.7429,0.7423,0.7424
42412.5,0.7424,0.7424,0.7422,0.7423
42412.50347,0.7423,0.7428,0.7422,0.7428
42412.50694,0.7428,0.7432,0.7427,0.743
42412.51042,0.743,0.7433,0.7429,0.7432
42412.51389,0.7432,0.7433,0.7427,0.7428
42412.51736,0.7428,0.7429,0.7426,0.7427
42412.52083,0.7427,0.7431,0.7427,0.7428
42412.52431,0.7428,0.7428,0.7426,0.7426
42412.52778,0.7426,0.7428,0.7426,0.7427
42412.53125,0.7427,0.7427,0.7424,0.7425
42412.53472,0.7425,0.7426,0.7422,0.7422
42412.53819,0.7422,0.7423,0.7418,0.7419
42412.54167,0.7419,0.7421,0.7417,0.742
42412.54514,0.742,0.7423,0.742,0.7422
42412.54861,0.7422,0.7425,0.7421,0.7424
42412.55208,0.7424,0.7425,0.7423,0.7423
42412.55556,0.7423,0.7423,0.7419,0.742
42412.55903,0.742,0.7422,0.7416,0.7421
42412.5625,0.7421,0.7423,0.742,0.7422
42412.56597,0.7422,0.7422,0.7417,0.7418
42412.56944,0.7418,0.7418,0.7414,0.7415
42412.57292,0.7415,0.7417,0.7415,0.7417
42412.57639,0.7417,0.742,0.7416,0.7419
42412.57986,0.7419,0.7419,0.7418,0.7419
42412.58333,0.7419,0.742,0.7418,0.7419
42412.58681,0.7419,0.7423,0.7419,0.7423
42412.59028,0.7423,0.7423,0.7419,0.7419
42412.59375,0.7419,0.7419,0.7417,0.7419
42412.59722,0.7419,0.7419,0.7413,0.7413
42412.60069,0.7413,0.7413,0.7409,0.741
42412.60417,0.741,0.7413,0.741,0.7413
42412.60764,0.7413,0.7413,0.7412,0.7413
42412.61111,0.7413,0.7413,0.7411,0.7413
42412.61458,0.7413,0.7418,0.7413,0.7418
42412.61806,0.7418,0.7419,0.7414,0.7415
42412.62153,0.7415,0.7415,0.7411,0.7411
42412.625,0.7411,0.7417,0.741,0.7414
42412.62847,0.7414,0.7417,0.7413,0.7416
42412.63194,0.7416,0.7417,0.7414,0.7414
42412.63542,0.7414,0.7416,0.7413,0.7416
42412.63889,0.7416,0.7417,0.7415,0.7416
42412.64236,0.7416,0.7418,0.7414,0.7415
42412.64583,0.7415,0.7417,0.7414,0.7416
42412.64931,0.7416,0.7417,0.7414,0.7414
42412.65278,0.7414,0.7415,0.7412,0.7412
42412.65625,0.7412,0.7413,0.7411,0.7412
42412.65972,0.7412,0.7415,0.7412,0.7412
42412.66319,0.7412,0.7413,0.7411,0.7411
42412.66667,0.7411,0.7412,0.7409,0.7411
42412.67014,0.7411,0.7411,0.741,0.741
42412.67361,0.741,0.741,0.7405,0.7406
42412.67708,0.7406,0.7407,0.7405,0.7406
42412.68056,0.7406,0.7408,0.7406,0.7408
42412.68403,0.7408,0.7409,0.7407,0.7409
42412.6875,0.7409,0.7411,0.7408,0.7411
42412.69097,0.7411,0.7411,0.7409,0.7409
42412.69444,0.7409,0.7411,0.7409,0.741
42412.69792,0.741,0.741,0.7407,0.7408
42412.70139,0.7408,0.7408,0.7406,0.7408
42412.70486,0.7408,0.7408,0.7406,0.7406
42412.70833,0.7406,0.7407,0.7406,0.7407
42412.71181,0.7407,0.7407,0.7402,0.7403
42412.71528,0.7403,0.7404,0.7402,0.7403
42412.71875,0.7403,0.7405,0.7403,0.7405
42412.72222,0.7405,0.7406,0.7401,0.7403
42412.72569,0.7403,0.7404,0.7402,0.7403
42412.72917,0.7403,0.7406,0.7402,0.7405
42412.73264,0.7405,0.7405,0.7402,0.7404
42412.73611,0.7404,0.7405,0.7404,0.7405
42412.73958,0.7405,0.7406,0.7404,0.7406
42412.74306,0.7406,0.741,0.7406,0.7409
42412.74653,0.7409,0.7413,0.7409,0.7413
42412.75,0.7413,0.7413,0.741,0.7412
42412.75347,0.7412,0.7414,0.741,0.7413
42412.75694,0.7413,0.7418,0.7413,0.7415
42412.76042,0.7415,0.7417,0.7413,0.7417
42412.76389,0.7417,0.742,0.7416,0.7419
42412.76736,0.7419,0.742,0.7417,0.7418
42412.77083,0.7418,0.7418,0.7413,0.7414
42412.77431,0.7414,0.7416,0.7413,0.7414
42412.77778,0.7414,0.7415,0.741,0.7411
42412.78125,0.7411,0.7412,0.7409,0.741
42412.78472,0.741,0.7415,0.7409,0.7414
42412.78819,0.7414,0.7418,0.7412,0.7416
42412.79167,0.7416,0.742,0.7414,0.7419
42412.79514,0.7419,0.7423,0.7419,0.7422
42412.79861,0.7422,0.7424,0.7419,0.742
42412.80208,0.742,0.7423,0.7416,0.7417
42412.80556,0.7417,0.742,0.7416,0.7419
42412.80903,0.7419,0.7423,0.7417,0.7423
42412.8125,0.7423,0.7425,0.742,0.7421
42412.81597,0.7421,0.7425,0.7421,0.7422
42412.81944,0.7422,0.7423,0.742,0.7422
42412.82292,0.7422,0.7422,0.742,0.742
42412.82639,0.742,0.7426,0.742,0.7426
42412.82986,0.7426,0.7427,0.7424,0.7426
42412.83333,0.7426,0.7427,0.7422,0.7422
42412.83681,0.7422,0.7423,0.7419,0.7419
42412.84028,0.7419,0.7422,0.7418,0.742
42412.84375,0.742,0.7424,0.742,0.7423
42412.84722,0.7423,0.7425,0.7422,0.7423
42412.85069,0.7423,0.7426,0.7422,0.7422
42412.85417,0.7422,0.7422,0.7418,0.7419
42412.85764,0.7419,0.7425,0.7418,0.7424
42412.86111,0.7424,0.7426,0.7424,0.7424
42412.86458,0.7424,0.7427,0.7424,0.7426
42412.86806,0.7426,0.7429,0.7425,0.7428
42412.87153,0.7428,0.743,0.7426,0.7426
42412.875,0.7425,0.7426,0.7423,0.7424
42412.87847,0.7424,0.7425,0.7422,0.7422
42412.88194,0.7422,0.7425,0.7421,0.7424
42412.88542,0.7424,0.7425,0.7422,0.7423
42412.88889,0.7423,0.7423,0.7419,0.7423
42412.89236,0.7423,0.7423,0.7421,0.7421
42412.89583,0.7421,0.7423,0.742,0.7423
42412.89931,0.7423,0.7423,0.7422,0.7422
42412.90278,0.7422,0.7424,0.7422,0.7424
42412.90625,0.7424,0.7425,0.7421,0.7422
42412.90972,0.7422,0.7422,0.742,0.742
42412.91319,0.742,0.7422,0.7418,0.7419
42412.91667,0.7419,0.7422,0.7418,0.7421
42412.92014,0.7421,0.7421,0.7418,0.7419
42412.92361,0.7419,0.742,0.7417,0.7419
42412.92708,0.7419,0.7419,0.7417,0.7418
42412.93056,0.7418,0.7421,0.7418,0.7421
42412.93403,0.7421,0.7421,0.7417,0.7418
42412.9375,0.7418,0.7421,0.7417,0.742
42412.94097,0.742,0.742,0.7417,0.7417
42412.94444,0.7417,0.7419,0.7416,0.7417
42412.94792,0.7417,0.7418,0.7416,0.7418
42412.95139,0.7418,0.742,0.7418,0.7418
42412.95486,0.7418,0.7421,0.7417,0.7419
42412.95833,0.7419,0.7422,0.7419,0.7421
42412.96181,0.7421,0.7422,0.7417,0.7418
42412.96528,0.7418,0.7422,0.7418,0.7422
42412.96875,0.7422,0.7423,0.7421,0.7423
42412.97222,0.7423,0.7424,0.7422,0.7422
42412.97569,0.7422,0.7424,0.742,0.742
42412.97917,0.742,0.742,0.7417,0.7418
42412.98264,0.7418,0.7419,0.7417,0.7418
